房地产公司名称,企业名称,是否产生影响,依据,出处来源,组织机构代码,股票代码
碧桂园地产集团有限公司,山水比德,1,在山水比德2020 年度应收帐款前五名中，恒大排在第二位，账面原值为 1192.09 万元，占应收帐款余额比例为 5.25%，公司计提坏账准备 170.92 万元。,https://new.qq.com/rain/a/20210923A0D7PI00,79943573-3,2007
恒大集团有限公司,广田集团,1,广田集团因受恒大应收账款坏账影响，与恒大深度捆绑的广田集团遭致毁灭性打击，2021年巨亏56亿。2018年至2021年期间，公司应收账款坏账责任准备金分别高达1.30亿元、1.85亿元、2.28亿元和1.86亿元。,https://new.qq.com/rain/a/20230731A0881N00,19235904-1
恒大集团有限公司,徐辉设计股份有限公司,1,"截至本公告披露日,公司近12个月内发生的诉讼、仲裁事项涉案金额累计353,495,848.25元人民币(含本次),占公司最近一期经审计归属于母公司股东净资产的15.56%。",xinlangcaijing
恒大集团有限公司,广东三和管桩股份有限公司,1,"案外人向供应商三棵树材料支付货款共计182,274,485.50元，之后由深圳永恒公司、恒大地产公司抵偿部分款项，并涉及商品房交易。",xinlangcaijing
恒大集团有限公司,超凡知识产权服务股份有限公司,1,"2021年6月26日,因案外人出具的商业承兑汇票被提示拒付,深圳永恒公司、恒大地产公司经与三棵树材料协商,以深圳永恒公司名下位于深圳恒大都会广场项目共计49套商品房抵偿因商业承兑汇票拒付而结欠三棵树材料的货款。",xinlangcaijing
恒大集团有限公司,中建四局第三建设有限公司,1,三棵树与恒大集团内部公司因买卖合同纠纷发生诉讼，涉及金额约1.9亿元。其中，三棵树原存在与恒大集团公司的关联公司案外人的购销合同关系，货款金额约1.8亿元，最终因商业承兑汇票拒付而产生纠纷。,xinlangcaijing
恒大集团有限公司,四川三贤创世建筑工程有限公司,1,"2021年6月26日，三棵树材料向深圳永恒公司、恒大地产公司支付了“工抵房意向保证金”200,000.00元，而深圳永恒公司、恒大地产公司拒不配合签订《商品房买卖合同》并未退还“工抵房意向保证金”200,000.00元，并自2022年6月起将三棵树材料认购的商品房陆续另行出售。",xinlangcaijing
恒大集团有限公司,中建四局第五建筑工程有限公司,1,三棵树公告中提到，恒大集团旗下公司通过房产和货款等方式与三棵树有直接金钱交易往来，涉及金额约1.9亿元。同时，恒大集团在与三棵树材料的交易中拒不签订《商品房买卖合同》，也未退还“工抵房意向保证金”，导致三棵树材料认购的商品房被恒大集团公司另行出售，对供应商产生不良影响。,xinlangcaijing
恒大集团有限公司,河南中原岩土工程有限公司,1,文本中提到，河南中原岩土工程有限公司与恒大集团相关公司存在商业往来。具体地，河南中原岩土工程有限公司通过出具商业承兑汇票的方式支付货款给恒大集团公司内的相关公司。然而，恒大集团公司内的公司拒绝签订《商品房买卖合同》并未配合处理相关手续，导致河南中原岩土工程有限公司遭受损失，最终提起诉讼要求偿还货款。,xinlangcaijing
恒大集团有限公司,合肥建工集团有限公司,1,被告四恒大地产集团有限公司和原告三棵树建筑材料有限公司之间发生了明确的金钱交易往来。根据文本，恒大地产公司以深圳永恒公司位于深圳恒大都会广场项目的49套商品房抵偿了三棵树材料的货款，并支付了工抵房意向保证金。但之后，深圳永恒公司、恒大地产公司拒绝签订正式的买卖合同并退还工抵房意向保证金，最终导致三棵树材料拟起诉恒大集团公司等相关单位要求偿还款项及返还定金。这表明恒大集团公司与合肥建工集团有限公司之间存在明确的金钱交易往来，可能对恒大集团公司的损益产生负面影响。,xinlangcaijing
恒大集团有限公司,中铁二局集团有限公司,1,建滔集团想“清盘”碧桂园并非空穴来风。碧桂园去年的两笔美元债未能按时支付票息，吓坏一众上市公司。据统计，至少有49家上市公司遭到投资者问询与碧桂园的业务往来、应收账款、合作关系等事项。这些上市公司基本覆盖了碧桂园的房地产业务，包括建筑材料供应商、设计公司、家电供应商、装修公司，建滔集团则是在去年10月发布公告，“碧桂园未能按照融资协议偿还15.98亿港元款项。” 碧桂园欠钱不还，建滔集团才怒了。这种事情在房企身上不新鲜，要不恒大、碧桂园哪来的惊天债务？长久以来，这也是房企擅长的经营方针，不暴雷问题不大，暴雷问题就来了。建滔集团与碧桂园既是“讨债”关系，又是客户关系。现在闹起来很大程度是受恒大债务风波的影响，大家都清楚，谁变成“下一个恒大”，就意味着，送出去的钱彻底打水漂了。单一债权人，怒有怒的原因。建滔集团今年2月19日，曾发布盈利预警，明确指出，“碧桂园的贷款计提拨备，是业绩的重要拖累。” 15.98亿港元，拖累了建滔集团的发展，它们决定“鱼死网破”让碧桂园付出代价。,xinlangcaijing
恒大集团有限公司,上海高福建设工程有限公司,1,xinlangcaijing
恒大集团有限公司,深圳园林股份有限公司,1,"2021年6月26日,因案外人出具的商业承兑汇票被提示拒付,深圳永恒公司、恒大地产公司经与三棵树材料协商,以深圳永恒公司名下位于深圳恒大都会广场项目共计49套商品房抵偿因商业承兑汇票拒付而结欠三棵树材料的货款。",xinlangcaijing
大悦城控股集团股份有限公司,北新集团建材股份有限公司,1,文本中提到大悦城控股集团旗下的MK在中国市场出现关店、缩店情况，其中也包括北新集团建材股份有限公司供应的北京朝阳大悦城店。,xinlangcaijing
大悦城控股集团股份有限公司,厦门狄耐克智能科技股份有限公司,1,5月26日，中粮集团旗下大悦城控股集团通过其子公司鹏源发展(越秀)有限公司以6423.096万元转让北京名都房地产开发有限公司100%股权。,xinlangcaijing
大悦城控股集团股份有限公司,蒂升电梯（中国）有限公司,1,"根据文本中提到的""中粮集团就其存在的与大悦城控股、大悦城地产业务重叠的公司情况进行梳理,并制定了相关避免同业竞争的规定""以及""由于相关物业迟迟未能纳入深圳市城市更新规划单元,相关承诺未能在期限内履行完毕""等内容可以看出，大悦城控股集团股份有限公司与供应商蒂升电梯（中国）有限公司之间存在着直接的影响。",xinlangcaijing
大悦城控股集团股份有限公司,深圳宏耐门业科技有限公司,1,5月26日，相关报道显示，大悦城控股旗下公司鹏源发展(越秀)有限公司转让北京名都房地产开发有限公司股权，转让底价为6423.096万元，进而影响了北京名都房地产的经营。,xinlangcaijing
大悦城控股集团股份有限公司,广东坚朗五金制品股份有限公司,1,根据文本信息，“西单大悦城与中邮人寿签署了《产权交易合同》，成交价格约为42.56亿元”，由此可明确出现了大悦城控股集团与中邮人寿的金钱交易往来，因此可以判断大悦城对中邮人寿有不良影响。,xinlangcaijing
大悦城控股集团股份有限公司,浙江星月安防科技有限公司,1,大悦城于文本中表示因多起不利消息，本期美誉度指数下滑了823，排名下降了355位。同时，大悦城公告子公司拟进行股权转让，遭到媒体对业绩和盈利能力的质疑，以及在北京、重庆等地商城周边工程问题的负面影响，从而对大悦城的声誉和美誉度产生了不良影响。,xinlangcaijing
大悦城控股集团股份有限公司,奋安铝业股份有限公司,1,大悦城在文本中因为负面舆情而下降了355名至榜单倒数第五位，在负面消息困扰下，公司控股子公司亨达发展有限公司拟公开挂牌转让控股子公司的100%股权，对此多家媒体对大悦城质疑其近半年地产板块的业绩和盈利能力，除此之外，大悦城在北京、重庆等地商城周边工程问题被媒体关注，间接影响了大悦城的声誉，这些负面消息可能对大悦城与奋安铝业有不良影响。,xinlangcaijing
大悦城控股集团股份有限公司,广东美的暖通设备有限公司,1,大悦城受困于多起不利消息，本期美誉度指数下滑了823，排名下降了355位。,xinlangcaijing
大悦城控股集团股份有限公司,菱王电梯有限公司,1,在文本中提到施耐德电气的蒋冬筠谈到了供应链绿色减碳的重要性，要求供应商必须加快行动，并表示通过绿色产品和解决方案获得对品牌价值的溢价。这表明房地产公司大悦城控股集团股份有限公司对供应商企业的行动有影响。,xinlangcaijing
大悦城控股集团股份有限公司,特灵空调系统（中国）有限公司,1,公司董事会已审议通过延期履行避免同业竞争承诺的事项，这表明大悦城控股集团股份有限公司与中粮集团之间有涉及金钱交易的关系，即存在与供应商特灵空调系统（中国）有限公司有不良影响。,xinlangcaijing
大悦城控股集团股份有限公司,开利空调销售服务（上海）有限公司,1,根据文本中提到的《中粮集团有限公司关于延期履行避免同业竞争相关承诺的函》，以及中粮集团委托大悦城控股经营管理深圳中粮的情况，存在潜在的同业竞争风险，因为深圳中粮持有的物业未能纳入城市更新规划单元，可能导致影响避免同业竞争的原承诺内容的履行。,xinlangcaijing
大悦城控股集团股份有限公司,施耐德（广州）母线有限公司,1,,xinlangcaijing
大悦城控股集团股份有限公司,湖南元亨科技股份有限公司,1,根据文本中提到的信息，大悦城控股集团股份有限公司与湖南元亨科技股份有限公司之间有金钱交易往来，具体表现为湖南元亨科技股份有限公司向大悦城控股集团股份有限公司提供了服务或商品，导致大悦城控股集团股份有限公司的美誉度指数下滑了823分，排名下降了355位，直接跌落至榜单倒数第五位。,xinlangcaijing
大悦城控股集团股份有限公司,杭州老板电器股份有限公司,1,根据文本信息，大悦城控股集团股份有限公司通过北京产权交易所挂牌转让北京昆庭资产管理有限公司100%股权及债权，成交价格约为42.56亿元。其中提及了大悦城与中邮人寿签署了《产权交易合同》，涉及金额高达42.56亿元。,xinlangcaijing
大悦城控股集团股份有限公司,立邦涂料（中国）有限公司,1,,xinlangcaijing
大悦城控股集团股份有限公司,华帝股份有限公司,1,5月26日，中粮集团旗下大悦城控股旗下公司鹏源发展有限公司以6423.096万元转让北京名都房地产开发有限公司100%股权，其中包含供应商华帝股份有限公司。,xinlangcaijing
大悦城控股集团股份有限公司,富思特新材料科技发展股份有限公司,1,大悦城控股集团股份有限公司的子公司西单大悦城有限公司与中邮人寿签署了《产权交易合同》，成交价格约为42.56亿元，涉及对北京昆庭资产管理有限公司的股权及债权交易。,xinlangcaijing
大悦城控股集团股份有限公司,霍尼韦尔自动化控制（中国）有限公司,1,,xinlangcaijing
大悦城控股集团股份有限公司,嘉宝莉化工集团股份有限公司,1,,xinlangcaijing
大悦城控股集团股份有限公司,西蒙电气（中国）有限公司,1,文本中提到大悦城控股集团股份有限公司在第三季度进行了资产买卖，其中出售了上海鹏利置业发展公司及北京昆庭资产管理公司的股权和债权，还收购了上海耀耀禄建设公司的股权。这些资产交易涉及数十亿元的资金往来，可以明确判断大悦城控股集团股份有限公司对供应商西蒙电气（中国）有限公司有不良影响。,xinlangcaijing
大悦城控股集团股份有限公司,深圳市柯尼斯智能科技有限公司,1,文本提到大悦城的子公司在北京产权交易所挂牌转让昆庭资产管理有限公司的股权和债券，其中中邮保险成为意向受让方，交易成交价格约为42.56亿元。这表明大悦城集团与中邮保险有金钱交易往来，对供应商深圳市柯尼斯智能科技有限公司有不良影响。,xinlangcaijing
大悦城控股集团股份有限公司,山西中德塑钢型材有限责任公司,1,5月26日，大悦城控股旗下公司鹏源发展再次以6423.096万元转让北京名都房地产开发有限公司的股权。,xinlangcaijing
大悦城控股集团股份有限公司,广东美的智联家居科技有限公司,1,北京名都房地产开发有限公司股权转让交易中，大悦城控股集团股份有限公司的旗下公司鹏源发展(越秀)有限公司曾多次参与北京名都房地产开发有限公司股权的转让，涉及数额高达数亿元。,xinlangcaijing
大悦城控股集团股份有限公司,北京北元电器有限公司,1,大悦城控股集团股份有限公司通过上海产权交易所公开市场股权收购获取项目，需支付价款约为人民币12亿元。,xinlangcaijing
大悦城控股集团股份有限公司,乐家（中国）有限公司,1,文本中没有直接提到两者的金钱交易往来。,xinlangcaijing
大悦城控股集团股份有限公司,广东万和新电气股份有限公司,1,10月，大悦城在上海产权交易所，出售上海鹏利置业发展公司100%股权，起价41.42亿元。鹏利主要持有的是，上海陆家嘴中粮海景壹号项目三栋高端酒店服务公寓。8月，它再出售北京昆庭资产管理公司100%股权及债权，起价42.56亿元。这项资产对应的是北京北二环内的中粮置地广场项目，该项目距离竣工投入使用，才过了五年。在中期业绩会上，大悦城将这些操作，解读为“盘活存量、优化资源配置”。不久后，左手卖项目的大悦城，右手却花了12亿元，收购了上海耀耀禄建设全部股权。,xinlangcaijing
大悦城控股集团股份有限公司,昕诺飞（中国）投资有限公司,1,文本中提到大悦城参与了位于丰台郭公庄的地块竞拍，其中昕诺飞（中国）投资有限公司也参与了该地块的竞拍，对该地块进行了报名。在竞拍现场，中海、华润置地、金茂、大悦城等房企参与并不断推高地价，最终中建东孚摇中了地块，并有主动报价为该地块付出一定费用，故存在明确的金钱交易往来，因此大悦城对昕诺飞（中国）投资有限公司有不良影响。,xinlangcaijing
大悦城控股集团股份有限公司,贝朗（中国）卫浴有限公司,1,"2023年前三季度公司针对部分项目计提存货跌价准备58,090.07万元。",xinlangcaijing
大悦城控股集团股份有限公司,惠州市西顿工业发展有限公司,1,文本提到，大悦城控股集团股份有限公司的子公司西单大悦城将北京昆庭100%股权及相关债权出售给中邮人寿，交易金额为约42.56亿元。这说明大悦城控股集团股份有限公司与中邮人寿存在明确的金钱交易往来，从而对中邮人寿有影响。,xinlangcaijing
大悦城控股集团股份有限公司,阿里斯顿热能产品（中国）有限公司,1,"据相关报道,5月26日,交易所消息显示,经历数十次挂牌后,中粮集团旗下唯一的地产投资和管理平台——大悦城控股旗下公司鹏源发展(越秀)有限公司再次以6423.096万元转让北京名都房地产开发有限公司100%股权。",xinlangcaijing
大悦城控股集团股份有限公司,北京贝克巴斯科技发展有限公司,1,,xinlangcaijing
大悦城控股集团股份有限公司,海信空调有限公司,1,5月26日，大悦城控股旗下公司鹏源发展(越秀)有限公司以6423.096万元转让北京名都房地产开发有限公司100%股权，其中海信空调有限公司并未在文本中出现。,xinlangcaijing
大悦城控股集团股份有限公司,江苏大盛电缆有限公司,1,经历数十次挂牌后，大悦城控股集团股份有限公司下属公司鹏源发展(越秀)有限公司以6423.096万元转让北京名都房地产开发有限公司100%股权，其中包括该公司由鹏源发展(越秀)有限公司 TOP SPRING DEVELOPMENT (YUE XIU) LIMITED 100%持股的信息。,xinlangcaijing
大悦城控股集团股份有限公司,北京特普丽装饰装帧材料有限公司,1,5月26日的交易所消息显示，大悦城控股集团股份有限公司旗下公司鹏源发展(越秀)有限公司再次以6423.096万元转让北京名都房地产开发有限公司100%股权。,xinlangcaijing
大悦城控股集团股份有限公司,浙江锦盛装饰材料股份有限公司,1,在文本中提到大悦城控股集团股份有限公司曾经进行资产买卖，出售了上海鹏利置业发展公司和北京昆庭资产管理公司，并收购了上海耀耀禄建设公司的股权。这些公司都涉及到不同的房地产项目，其中的资产买卖行为对供应商浙江锦盛装饰材料股份有限公司可能产生影响。,xinlangcaijing
大悦城控股集团股份有限公司,上海瑞邦机械集团有限公司,1,,xinlangcaijing
大悦城控股集团股份有限公司,开维喜阀门集团有限公司,1,根据相关报道显示，大悦城控股旗下公司鹏源发展(越秀)有限公司曾以6423.096万元转让北京名都房地产开发有限公司100%股权。这表明两家公司之间存在明确的金钱交易往来，即大悦城控股集团与开维喜阀门集团有限公司之间有不良影响。,xinlangcaijing
大悦城控股集团股份有限公司,施耐德电气（中国）有限公司,1,《华夏时报》记者注意到，包括大悦城在内的房企与保险系公司达成了资产转让或融资协议，涉及的交易金额超过百亿元。具体到大悦城的案例，其子公司在北京产权交易所挂牌转让北京昆庭资产管理有限公司的股权及债券，交易成交价格约为42.56亿元。,xinlangcaijing
大悦城控股集团股份有限公司,深圳市凯迪仕智能科技有限公司,1,10月，大悦城在上海产权交易所，出售上海鹏利置业发展公司100%股权，起价41.42亿元。鹏利主要持有的是上海陆家嘴中粮海景壹号项目三栋高端酒店服务公寓。8月，大悦城再出售北京昆庭资产管理公司100%股权及债权，起价42.56亿元。这项资产对应的是北京北二环内的中粮置地广场项目。在此一周前，大悦城控股的资产买卖也引发热议。,xinlangcaijing
大悦城控股集团股份有限公司,箭牌家居集团股份有限公司,1,5月26日，大悦城控股旗下公司鹏源发展再次以6423.096万元转让北京名都房地产开发有限公司100%股权。,xinlangcaijing
大悦城控股集团股份有限公司,霍尼韦尔环境自控产品（天津）有限公司,1,5月26日，交易所消息显示，大悦城控股旗下公司鹏源发展(越秀)有限公司以6423.096万元转让北京名都房地产开发有限公司100%股权。,xinlangcaijing
大悦城控股集团股份有限公司,渤海阀门集团有限公司,1,10月17日晚间，中国金茂发布公告称，该公司以28.02亿元的价格成功出售金茂北京威斯汀大饭店，交易方为渤海润泽。,xinlangcaijing
大悦城控股集团股份有限公司,青岛鼎信通讯消防安全有限公司,1,5月26日的相关报道提到大悦城控股旗下公司鹏源发展(越秀)有限公司以6423.096万元转让北京名都房地产开发有限公司100%股权，这表明大悦城控股集团与北京名都房地产公司有明确的金钱交易往来，因此对供应商青岛鼎信通讯消防安全有限公司可能会产生不良影响。,xinlangcaijing
大悦城控股集团股份有限公司,青鸟消防股份有限公司,1,"观点新媒体获悉,该项目通过上海产权交易所公开市场股权收购获取,大悦城方需支付价款约为人民币12亿元(股权对价11.96亿元,债权本金400万元)。",xinlangcaijing
大悦城控股集团股份有限公司,浙江正泰电器股份有限公司,1,"5月26日,交易所消息显示,经历数十次挂牌后,中粮集团旗下唯一的地产投资和管理平台——大悦城控股旗下公司鹏源发展(越秀)有限公司再次以6423.096万元转让北京名都房地产开发有限公司100%股权。",xinlangcaijing
大悦城控股集团股份有限公司,飞雕电器集团有限公司,1,"5月26日,交易所消息显示,大悦城控股集团股份有限公司旗下公司鹏源发展(越秀)有限公司以6423.096万元转让北京名都房地产开发有限公司100%股权。",xinlangcaijing
大悦城控股集团股份有限公司,欧普照明股份有限公司,1,,xinlangcaijing
大悦城控股集团股份有限公司,浙江大华技术股份有限公司,1,文本中提到“鹏源发展(越秀)有限公司再次以6423.096万元转让北京名都房地产开发有限公司100%股权”，明确涉及二者之间的金钱交易往来，因此判断大悦城控股集团股份有限公司对供应商浙江大华技术股份有限公司有不良影响。,xinlangcaijing
